,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,trig,timestamp
131,135990.293,91099.43,12661.57,-18048.385,23933.041,-9753.184,-19776.466,-12072.021,20556.363,17431.254,-45649.817,-40794.057,2287.321,-16799.214,9836.287,-5374.857,0.0,1.0509999999776483
132,136031.286,91073.457,12645.902,-18072.816,23912.746,-9773.457,-19334.639,-12078.324,20571.741,17472.694,-45651.985,-40781.764,2306.231,-16759.763,9835.08,-5370.61,0.0,1.059000000008382
133,136101.404,91102.268,12658.463,-18045.971,23937.735,-9743.639,-19704.784,-12073.205,20559.76,17462.278,-45660.144,-40786.48,2288.416,-16780.974,9848.201,-5371.147,0.0,1.0669999999809079
134,136045.793,91085.326,12648.539,-18068.301,23921.53,-9761.767,-19391.792,-12081.587,20566.265,17468.0,-45646.218,-40774.32,2299.659,-16767.943,9847.665,-5360.418,0.0,1.0749999999534339
135,136063.383,91108.616,12654.507,-18040.942,23933.421,-9743.26,-19650.491,-12085.141,20564.924,17472.761,-45660.345,-40784.2,2288.617,-16776.303,9850.928,-5372.957,0.0,1.0829999999841675
136,136078.426,91091.539,12648.048,-18069.508,23919.384,-9761.119,-19475.567,-12084.627,20560.722,17448.398,-45639.446,-40776.958,2290.07,-16785.177,9860.249,-5361.401,0.0,1.0909999999566935
137,136115.083,91102.648,12648.405,-18058.645,23925.62,-9755.039,-19569.533,-12101.078,20567.561,17476.404,-45666.067,-40804.786,2288.573,-16778.605,9853.252,-5373.449,0.0,1.0989999999874271
138,136102.164,91095.384,12649.433,-18067.429,23922.245,-9759.353,-19556.748,-12093.054,20552.228,17425.576,-45641.614,-40785.362,2273.262,-16806.254,9853.007,-5362.876,0.0,1.1069999999599531
139,136123.219,91101.709,12646.885,-18059.561,23926.067,-9748.311,-19487.905,-12101.123,20571.339,17488.139,-45671.632,-40813.615,2292.194,-16774.157,9843.328,-5369.716,0.0,1.1149999999906868
140,136107.975,91086.533,12647.6,-18079.074,23918.714,-9756.671,-19644.926,-12092.07,20547.31,17422.47,-45639.871,-40789.989,2269.417,-16812.021,9854.236,-5365.536,0.0,1.1229999999632128
141,136032.516,91093.171,12643.197,-18076.75,23918.512,-9754.86,-19423.241,-12100.989,20575.72,17487.111,-45669.911,-40816.945,2296.642,-16765.261,9850.011,-5382.524,0.0,1.1309999999939464
142,136030.66,91098.334,12648.696,-18070.29,23924.257,-9749.339,-19715.11,-12090.617,20539.756,17398.352,-45641.681,-40797.007,2256.632,-16824.404,9855.085,-5370.007,0.0,1.1389999999664724
143,135945.813,91089.662,12629.674,-18079.924,23906.442,-9762.236,-19355.113,-12111.36,20578.469,17493.369,-45669.084,-40814.04,2295.189,-16755.695,9853.722,-5373.181,0.0,1.146999999997206
144,135967.584,91101.262,12645.879,-18059.74,23920.3,-9745.875,-19785.451,-12093.948,20522.5,17387.511,-45653.326,-40804.071,2239.734,-16829.165,9856.315,-5353.533,0.0,1.154999999969732
145,135989.578,91090.31,12629.205,-18074.738,23905.414,-9760.113,-19298.608,-12112.679,20574.647,17505.037,-45670.828,-40814.308,2295.144,-16746.195,9863.557,-5360.239,0.0,1.1630000000004657
146,136020.602,91097.91,12644.784,-18061.26,23922.334,-9748.177,-19826.511,-12102.553,20523.796,17392.585,-45649.102,-40805.389,2239.399,-16829.634,9853.789,-5346.403,0.0,1.1709999999729916
147,136036.718,91095.607,12642.281,-18074.582,23920.412,-9756.156,-19269.104,-12118.646,20571.383,17500.12,-45663.452,-40818.219,2293.445,-16756.7,9859.533,-5357.624,0.0,1.1790000000037253
148,136073.889,91106.649,12650.014,-18061.551,23934.449,-9742.544,-19852.797,-12108.566,20528.691,17396.631,-45637.792,-40805.792,2244.875,-16833.903,9855.376,-5355.076,0.0,1.1869999999762513
149,136084.059,91099.34,12639.084,-18063.763,23926.604,-9746.992,-19235.218,-12118.356,20575.384,17499.762,-45656.165,-40815.872,2299.324,-16756.432,9847.061,-5351.253,0.0,1.195000000006985
150,136127.287,91129.694,12659.514,-18045.882,23951.056,-9719.947,-19836.57,-12104.431,20532.312,17404.163,-45652.566,-40804.361,2246.082,-16826.08,9856.561,-5341.486,0.0,1.202999999979511
151,136113.965,91101.508,12638.459,-18073.598,23924.883,-9746.277,-19236.425,-12122.379,20578.871,17503.405,-45659.339,-40803.333,2297.402,-16753.102,9859.131,-5344.615,0.0,1.2109999999520369
152,136137.949,91113.891,12642.84,-18064.166,23932.907,-9737.493,-19833.06,-12122.714,20520.377,17405.75,-45674.248,-40817.75,2232.693,-16833.143,9849.43,-5342.67,0.0,1.2189999999827705
153,136099.012,91090.534,12628.065,-18090.496,23915.607,-9757.676,-19269.528,-12125.263,20552.72,17481.299,-45665.396,-40808.049,2283.499,-16767.161,9861.88,-5341.419,0.0,1.2269999999552965
154,136120.514,91117.087,12644.672,-18056.946,23940.73,-9724.819,-19798.125,-12117.685,20524.512,17422.47,-45661.127,-40810.955,2249.658,-16817.654,9858.08,-5344.436,0.0,1.2349999999860302
155,136115.262,91098.983,12624.69,-18077.979,23914.78,-9748.713,-19306.9,-12140.283,20549.434,17474.661,-45662.625,-40808.094,2278.671,-16775.945,9853.275,-5343.587,0.0,1.2429999999585561
156,136144.498,91112.349,12630.211,-18069.597,23929.532,-9735.168,-19737.864,-12144.776,20512.352,17425.219,-45688.106,-40830.133,2226.77,-16830.014,9825.648,-5343.207,0.0,1.2509999999892898
157,136094.899,91060.694,12614.676,-18108.892,23907.202,-9764.337,-19385.847,-12143.39,20535.576,17451.37,-45649.638,-40803.735,2268.411,-16785.065,9821.938,-5349.935,0.0,1.2589999999618158
158,136105.226,91066.327,12620.041,-18098.945,23916.277,-9756.045,-19705.879,-12156.51,20519.013,17439.815,-45672.728,-40823.383,2242.729,-16809.451,9770.126,-5381.518,0.0,1.2669999999925494
159,136070.134,91028.597,12609.491,-18122.481,23899.826,-9779.693,-19472.504,-12164.87,20518.41,17429.6,-45649.012,-40807.893,2249.189,-16804.645,9727.055,-5400.763,0.0,1.2749999999650754
160,136094.475,91041.337,12616.844,-18109.361,23915.316,-9762.437,-19640.321,-12173.945,20522.433,17450.141,-45657.372,-40827.808,2251.826,-16802.007,9680.272,-5421.147,0.0,1.282999999995809
161,136084.841,91027.323,12618.543,-18120.649,23913.081,-9765.947,-19538.152,-12168.468,20517.292,17423.967,-45624.224,-40796.516,2255.246,-16808.914,9666.884,-5413.838,0.0,1.290999999968335
162,136134.372,91071.289,12640.582,-18087.009,23941.423,-9733.0,-19543.248,-12179.376,20540.717,17486.932,-45647.269,-40813.369,2273.485,-16779.097,9677.344,-5432.457,0.0,1.2989999999990687
163,136126.594,91064.248,12634.636,-18096.621,23933.309,-9738.387,-19604.402,-12180.203,20526.255,17441.133,-45622.973,-40784.312,2253.391,-16803.08,9691.761,-5419.404,0.0,1.3069999999715947
164,136138.888,91071.49,12631.328,-18092.754,23930.716,-9738.387,-19458.333,-12209.529,20542.237,17511.139,-45666.693,-40820.477,2262.064,-16774.872,9699.964,-5421.304,0.0,1.3150000000023283
165,136153.841,91086.846,12653.993,-18081.287,23947.681,-9728.396,-19695.24,-12193.1,20520.153,17434.651,-45627.264,-40793.409,2233.029,-16826.125,9706.603,-5412.453,0.0,1.3229999999748543
166,136159.742,91081.235,12650.886,-18086.495,23943.658,-9733.872,-19379.544,-12210.736,20565.862,17532.708,-45647.425,-40811.424,2279.409,-16765.664,9710.492,-5423.248,0.0,1.331000000005588
167,136178.025,91095.026,12671.36,-18067.206,23958.12,-9717.287,-19749.465,-12187.199,20535.151,17440.284,-45614.881,-40788.648,2241.478,-16828.964,9715.566,-5418.979,0.0,1.338999999978114
168,136186.564,91104.548,12672.366,-18060.791,23954.767,-9717.242,-19301.357,-12195.291,20588.952,17561.296,-45630.684,-40795.532,2299.369,-16745.703,9716.393,-5420.522,0.0,1.3470000000088476
169,136192.107,91111.455,12676.993,-18052.275,23956.019,-9714.672,-19804.115,-12187.915,20548.205,17458.411,-45608.042,-40771.616,2249.927,-16815.955,9715.342,-5408.273,0.0,1.3549999999813735
170,136157.037,91084.141,12649.232,-18078.069,23923.81,-9744.332,-19247.758,-12224.37,20579.564,17558.346,-45648.141,-40804.093,2283.432,-16754.354,9710.045,-5414.509,0.0,1.3629999999538995
171,136151.092,91094.155,12657.1,-18070.491,23929.04,-9741.65,-19845.868,-12224.705,20525.585,17442.519,-45639.222,-40799.645,2219.729,-16842.777,9743.17,-5400.383,0.0,1.3709999999846332
172,136109.473,91067.377,12631.105,-18097.157,23894.819,-9779.268,-19255.514,-12254.702,20556.363,17533.692,-45682.249,-40833.24,2255.045,-16785.534,9736.129,-5406.619,0.0,1.3789999999571592
173,136121.565,91078.888,12640.828,-18069.262,23905.414,-9765.812,-19899.423,-12242.475,20510.363,17420.726,-45668.458,-40825.573,2199.568,-16870.694,9733.76,-5397.164,0.0,1.3869999999878928
174,136072.682,91037.336,12608.753,-18113.563,23861.024,-9815.947,-19266.757,-12271.666,20539.89,17507.518,-45699.304,-40846.36,2240.36,-16806.612,9736.554,-5392.962,0.0,1.3949999999604188
175,136101.717,91064.024,12636.223,-18084.439,23886.639,-9797.597,-19898.73,-12256.423,20495.745,17407.472,-45695.392,-40844.058,2186.112,-16882.407,9731.95,-5394.862,0.0,1.4029999999911524
176,136057.058,91014.046,12614.408,-18120.649,23853.603,-9840.668,-19298.429,-12276.36,20529.518,17480.763,-45704.445,-40852.641,2229.318,-16824.694,9727.345,-5406.216,0.0,1.4109999999636784
177,136086.45,91052.603,12637.229,-18083.679,23869.473,-9828.308,-19873.428,-12284.183,20487.564,17393.636,-45712.178,-40868.198,2177.507,-16903.998,9711.609,-5394.862,0.0,1.418999999994412
178,136059.807,91021.511,12629.451,-18103.46,23857.224,-9847.597,-19338.439,-12278.193,20515.191,17450.387,-45711.173,-40869.271,2212.398,-16862.245,9704.3,-5394.214,0.0,1.426999999966938
179,136077.554,91052.022,12644.941,-18075.878,23885.588,-9815.098,-19801.5,-12252.958,20508.754,17418.469,-45701.763,-40859.659,2200.44,-16885.044,9725.848,-5400.964,0.0,1.4349999999976717
180,136057.46,91047.976,12646.148,-18093.961,23880.648,-9827.079,-19351.246,-12239.435,20535.71,17470.302,-45693.694,-40841.689,2235.487,-16844.297,9753.34,-5386.145,0.0,1.4429999999701977
181,136117.363,91116.73,12683.117,-18045.614,23921.038,-9786.085,-19702.683,-12215.519,20540.001,17460.736,-45689.29,-40844.147,2231.553,-16853.685,9815.478,-5399.913,0.0,1.4510000000009313
182,136074.447,91137.539,12697.177,-18043.088,23927.699,-9782.017,-19381.846,-12192.899,20566.846,17492.833,-45657.35,-40803.959,2264.12,-16816.469,9883.74,-5392.045,0.0,1.4589999999734573
183,136128.829,91182.332,12717.45,-18009.024,23953.001,-9753.787,-19604.424,-12185.076,20580.346,17516.548,-45663.139,-40814.174,2272.167,-16806.165,9954.327,-5398.796,0.0,1.467000000004191
184,136134.797,91193.597,12721.518,-18010.186,23952.532,-9753.094,-19431.154,-12171.821,20582.112,17503.584,-45639.356,-40794.683,2274.625,-16805.852,10022.03,-5378.009,0.0,1.474999999976717
185,136122.303,91234.546,12733.252,-17967.629,23982.751,-9715.879,-19499.014,-12160.623,20600.753,17554.054,-45654.198,-40807.736,2289.489,-16781.511,10067.673,-5367.906,0.0,1.4830000000074506
186,136147.135,91260.496,12745.278,-17950.686,23998.867,-9698.489,-19483.882,-12132.683,20606.386,17533.133,-45605.047,-40761.267,2299.413,-16786.719,10111.393,-5314.463,0.0,1.4909999999799766
187,136180.261,91278.288,12739.287,-17943.243,24004.477,-9689.526,-19377.867,-12143.904,20635.488,17607.229,-45627.175,-40779.26,2328.672,-16739.914,10155.292,-5282.79,0.0,1.4989999999525025
188,136173.019,91295.052,12741.545,-17934.816,24011.339,-9678.864,-19518.437,-12116.098,20610.946,17537.514,-45594.429,-40754.852,2304.353,-16780.349,10203.862,-5239.718,0.0,1.5069999999832362
189,136179.389,91323.439,12734.281,-17908.598,24015.608,-9661.34,-19249.3,-12114.221,20644.071,17636.778,-45626.527,-40774.03,2342.53,-16717.987,10249.325,-5209.61,0.0,1.5149999999557622
190,136223.422,91352.652,12744.764,-17876.255,24033.311,-9639.346,-19559.989,-12080.805,20622.792,17566.258,-45585.556,-40725.661,2317.943,-16752.878,10290.363,-5143.248,0.0,1.5229999999864958
191,136256.547,91360.654,12728.581,-17867.783,24023.275,-9642.699,-19169.303,-12097.971,20665.886,17676.475,-45611.953,-40732.076,2364.591,-16676.905,10315.062,-5102.479,0.0,1.5309999999590218
192,136255.05,91375.898,12731.8,-17857.747,24031.813,-9632.931,-19620.965,-12084.582,20617.562,17568.851,-45597.223,-40712.54,2310.634,-16750.867,10330.865,-5048.767,0.0,1.5389999999897555
193,136248.925,91364.991,12714.723,-17871.74,24017.128,-9643.168,-19119.66,-12107.895,20645.859,17663.824,-45631.712,-40743.766,2350.353,-16687.522,10342.8,-5037.86,0.0,1.5469999999622814
194,136261.375,91368.12,12718.5,-17869.192,24027.857,-9634.742,-19683.259,-12090.953,20614.746,17559.039,-45587.031,-40716.206,2316.021,-16755.248,10339.85,-5019.04,0.0,1.554999999993015
195,136223.534,91322.634,12673.149,-17915.929,23990.731,-9673.589,-19088.792,-12128.012,20629.811,17635.079,-45634.886,-40767.682,2340.809,-16704.979,10342.778,-5026.483,0.0,1.562999999965541
196,136215.934,91348.249,12688.907,-17893.376,24016.726,-9645.404,-19704.784,-12112.857,20576.837,17519.163,-45622.481,-40765.827,2280.727,-16790.809,10332.787,-5019.509,0.0,1.5709999999962747
197,136190.408,91340.515,12678.468,-17909.805,24003.605,-9654.613,-19083.763,-12119.496,20625.407,17629.871,-45628.024,-40766.654,2340.138,-16706.923,10330.842,-5023.286,0.0,1.5789999999688007
198,136253.865,91359.403,12695.433,-17887.721,24026.404,-9630.271,-19706.84,-12103.939,20583.23,17533.491,-45617.832,-40763.167,2289.4,-16781.6,10336.229,-5027.779,0.0,1.5869999999995343
199,136258.089,91337.878,12684.369,-17910.475,24007.338,-9649.606,-19095.967,-12114.824,20624.782,17630.587,-45624.604,-40753.869,2335.936,-16702.073,10325.21,-5030.305,0.0,1.5949999999720603
200,136278.944,91362.174,12706.967,-17883.653,24029.802,-9625.153,-19683.058,-12100.34,20595.814,17556.424,-45609.629,-40731.874,2294.787,-16751.716,10319.957,-5032.495,0.0,1.603000000002794
201,136260.414,91338.772,12690.024,-17911.146,24008.657,-9647.683,-19125.561,-12111.047,20617.338,17627.524,-45622.146,-40738.96,2324.157,-16701.67,10314.078,-5032.451,0.0,1.61099999997532
202,136306.883,91383.565,12716.6,-17868.834,24052.288,-9601.125,-19647.317,-12086.035,20602.653,17576.831,-45609.182,-40737.373,2301.358,-16741.501,10316.045,-5037.994,0.0,1.6190000000060536
203,136306.459,91358.866,12694.562,-17895.991,24035.703,-9618.023,-19161.927,-12087.734,20636.807,17636.42,-45604.264,-40734.624,2344.944,-16693.199,10311.374,-5022.37,0.0,1.6269999999785796
204,136342.87,91388.773,12709.023,-17869.817,24059.999,-9590.016,-19559.721,-12075.508,20623.217,17603.809,-45608.31,-40746.381,2330.125,-16721.385,10309.25,-5031.109,0.0,1.6350000000093132
205,136307.576,91366.667,12698.987,-17893.398,24043.123,-9609.507,-19213.671,-12070.076,20636.919,17619.21,-45590.138,-40733.529,2356.634,-16695.747,10306.054,-5024.359,0.0,1.6429999999818392
206,136293.584,91375.183,12700.507,-17883.094,24045.962,-9605.662,-19500.087,-12072.736,20628.179,17611.789,-45600.71,-40746.381,2348.542,-16707.169,10306.859,-5042.263,0.0,1.6509999999543652
207,136268.595,91354.083,12688.191,-17905.871,24025.354,-9627.567,-19292.953,-12069.339,20623.351,17593.527,-45590.607,-40729.483,2347.358,-16706.387,10300.6,-5033.434,0.0,1.6589999999850988
208,136327.357,91363.694,12704.083,-17886.805,24038.586,-9613.664,-19436.473,-12069.674,20630.392,17622.898,-45607.706,-40744.034,2348.051,-16694.451,10296.733,-5048.901,0.0,1.6669999999576248
209,136332.454,91360.319,12707.861,-17897.198,24033.333,-9627.276,-19375.409,-12058.207,20618.21,17581.77,-45591.144,-40723.671,2335.489,-16711.908,10290.967,-5043.269,0.0,1.6749999999883585
210,136350.67,91365.482,12702.921,-17892.817,24033.669,-9627.746,-19364.411,-12071.194,20638.506,17639.013,-45613.16,-40738.155,2350.197,-16681.375,10286.608,-5051.651,0.0,1.6829999999608845
211,136340.21,91354.239,12699.278,-17904.083,24027.052,-9635.278,-19456.165,-12064.466,20609.426,17569.678,-45594.34,-40727.941,2323.062,-16728.94,10289.223,-5041.972,0.0,1.690999999991618
212,136329.883,91360.096,12691.79,-17896.349,24027.745,-9625.689,-19283.163,-12071.104,20633.879,17643.729,-45621.028,-40752.617,2351.091,-16688.483,10288.016,-5052.858,0.0,1.698999999964144
213,136333.907,91369.215,12701.893,-17888.705,24036.462,-9616.235,-19517.454,-12046.294,20613.472,17569.79,-45587.187,-40719.76,2328.851,-16727.107,10287.368,-5032.048,0.0,1.7069999999948777
214,136294.12,91363.56,12690.337,-17898.003,24029.064,-9622.851,-19211.727,-12062.097,20644.004,17658.124,-45609.316,-40739.027,2368.167,-16664.321,10286.295,-5047.963,0.0,1.7149999999674037
215,136205.607,91367.695,12698.026,-17894.315,24037.066,-9618.604,-19571.255,-12050.049,20611.236,17562.794,-45577.442,-40714.731,2333.612,-16722.882,10285.401,-5052.791,0.0,1.7229999999981374
216,136248.053,91350.551,12681.933,-17912.241,24020.347,-9634.228,-19166.576,-12078.056,20635.354,17653.9,-45608.466,-40741.799,2361.507,-16672.3,10289.313,-5069.979,0.0,1.7309999999706633
217,136303.195,91357.816,12692.684,-17895.79,24032.327,-9621.018,-19625.949,-12059.75,20599.547,17556.982,-45581.398,-40722.599,2318.77,-16737.411,10285.356,-5060.234,0.0,1.739000000001397
218,136318.618,91355.491,12680.48,-17900.395,24020.749,-9626.628,-19139.754,-12070.702,20636.181,17656.179,-45600.107,-40732.21,2364.882,-16665.416,10279.031,-5064.592,0.0,1.746999999973923
219,136356.929,91377.217,12701.491,-17882.066,24040.486,-9610.892,-19660.617,-12066.232,20599.658,17561.363,-45580.728,-40719.492,2319.418,-16735.913,10277.6,-5060.726,0.0,1.7550000000046566
220,136343.227,91364.611,12692.349,-17905.312,24028.595,-9627.813,-19114.966,-12076.044,20638.349,17654.928,-45599.906,-40735.92,2363.295,-16673.865,10275.79,-5076.439,0.0,1.7629999999771826
221,136325.301,91342.617,12690.046,-17901.132,24030.405,-9626.047,-19670.072,-12058.587,20609.113,17565.454,-45580.661,-40724.051,2327.778,-16737.59,10264.122,-5071.387,0.0,1.7710000000079162
222,136311.532,91319.103,12677.887,-17918.567,24012.211,-9641.492,-19133.563,-12064.511,20642.149,17647.865,-45589.981,-40729.326,2372.101,-16672.054,10243.514,-5079.97,0.0,1.7789999999804422
223,136335.27,91340.493,12685.084,-17900.506,24017.262,-9632.015,-19664.595,-12066.008,20605.201,17574.327,-45585.891,-40727.225,2328.471,-16737.59,10237.099,-5080.663,0.0,1.7869999999529682
224,136304.0,91327.998,12674.534,-17922.389,23996.721,-9652.914,-19167.828,-12073.787,20624.491,17642.031,-45602.476,-40736.479,2354.555,-16692.149,10243.045,-5077.4,0.0,1.7949999999837019
225,136355.856,91360.632,12703.547,-17889.04,24029.511,-9621.733,-19649.687,-12049.96,20606.073,17597.595,-45592.731,-40727.695,2327.957,-16730.862,10243.827,-5083.39,0.0,1.8029999999562278
226,136350.76,91335.509,12688.549,-17910.185,24016.636,-9636.463,-19207.905,-12047.031,20636.807,17662.706,-45585.109,-40712.831,2370.112,-16673.194,10239.312,-5084.083,0.0,1.8109999999869615
227,136365.914,91340.538,12681.016,-17907.927,24015.564,-9636.217,-19588.264,-12054.743,20613.36,17616.617,-45598.073,-40725.504,2339.825,-16712.668,10240.876,-5079.546,0.0,1.8189999999594875
228,136360.393,91334.212,12682.648,-17913.448,24010.378,-9641.313,-19240.784,-12051.792,20613.002,17635.951,-45606.611,-40726.421,2347.85,-16696.15,10239.424,-5071.588,0.0,1.8269999999902211
229,136342.244,91351.937,12699.412,-17888.816,24030.584,-9620.303,-19535.402,-12042.405,20623.373,17642.098,-45596.285,-40715.804,2349.951,-16697.58,10237.345,-5072.46,0.0,1.834999999962747
230,136266.002,91332.469,12687.051,-17910.408,24017.821,-9637.893,-19316.02,-12039.678,20630.079,17640.466,-45583.477,-40703.041,2358.824,-16687.835,10237.501,-5069.465,0.0,1.8429999999934807
231,136153.282,91337.789,12689.734,-17904.306,24025.108,-9631.121,-19502.836,-12047.68,20635.198,17653.385,-45593.021,-40719.022,2357.774,-16689.019,10236.652,-5080.864,0.0,1.8509999999660067
232,136146.509,91325.83,12682.983,-17920.913,24018.581,-9640.33,-19390.854,-12043.634,20622.681,17620.73,-45584.394,-40711.758,2345.681,-16707.929,10233.746,-5075.031,0.0,1.8589999999967404
233,136103.371,91325.339,12682.134,-17919.774,24022.515,-9640.084,-19424.56,-12063.371,20627.352,17653.095,-45611.64,-40731.986,2347.894,-16695.233,10244.274,-5085.514,0.0,1.8669999999692664
234,136051.604,91318.901,12684.28,-17927.775,24023.543,-9643.414,-19439.379,-12052.508,20611.214,17608.28,-45593.602,-40714.306,2330.147,-16724.134,10234.037,-5077.959,0.0,1.875
235,136088.06,91327.171,12685.397,-17923.774,24026.471,-9640.62,-19350.352,-12060.8,20627.196,17664.427,-45619.061,-40737.284,2346.486,-16688.662,10238.641,-5090.386,0.0,1.882999999972526
236,136118.011,91342.147,12700.798,-17910.788,24040.776,-9624.035,-19505.496,-12028.211,20617.137,17605.329,-45582.65,-40708.137,2334.528,-16714.523,10248.565,-5071.41,0.0,1.8910000000032596
